,nbytes,nnodes,ppn,avg,std
0,64,1,1,6.405e-07,0.856061
1,96,1,1,6.785e-07,0.775268
2,143,1,1,8.7745e-07,0.937441
3,214,1,1,8.087e-07,0.8084
4,320,1,1,8.5785e-07,0.716429
5,479,1,1,7.7475e-07,0.768637
6,716,1,1,7.583e-07,0.789567
7,1071,1,1,7.728e-07,0.845514
8,1601,1,1,7.8635e-07,0.926404
9,2395,1,1,7.8845e-07,0.928129
10,3582,1,1,8.164e-07,0.893227
11,5357,1,1,1.54405e-06,0.592251
12,8011,1,1,1.54045e-06,0.535426
13,11980,1,1,1.55855e-06,0.603782
14,17917,1,1,8.2335e-07,0.903276
15,26795,1,1,1.5687e-06,0.590818
16,40072,1,1,1.64485e-06,0.681758
17,59929,1,1,1.5847e-06,0.540641
18,89625,1,1,8.9955e-07,0.788221
19,134036,1,1,1.87545e-06,2.60244
20,200453,1,1,1.99615e-06,2.7844
21,299781,1,1,1.76155e-06,2.679
22,448328,1,1,1.82525e-06,2.64871
23,670482,1,1,2.85755e-06,3.25813
24,1002718,1,1,2.64565e-06,2.11801
25,1499582,1,1,2.69225e-06,2.14635
26,2242652,1,1,1.99325e-06,2.75437
27,3353926,1,1,2.10905e-06,2.80533
28,5015856,1,1,3.48265e-06,3.51034
29,7501302,1,1,2.1682e-06,2.84659
30,11218332,1,1,2.1463e-06,2.83151
31,16777216,1,1,2.1849e-06,2.90353
224,64,1,2,2.14005e-06,0.945384
225,96,1,2,2.92185e-06,1.83323
226,143,1,2,2.3946e-06,0.821717
227,214,1,2,3.2029e-06,1.55322
228,320,1,2,2.399e-06,0.83333
229,479,1,2,4.536e-06,1.4364
230,716,1,2,2.79555e-06,0.739811
231,1071,1,2,3.0038e-06,0.679386
232,1601,1,2,4.92095e-06,1.34092
233,2395,1,2,6.83515e-06,1.10225
234,3582,1,2,7.5049e-06,1.04681
235,5357,1,2,1.37205e-05,0.913692
236,8011,1,2,1.11158e-05,1.0163
237,11980,1,2,9.483e-06,0.34203
238,17917,1,2,1.16706e-05,0.237764
239,26795,1,2,1.45973e-05,0.203989
240,40072,1,2,2.37482e-05,0.7845
241,59929,1,2,3.03029e-05,0.283521
242,89625,1,2,5.55065e-05,0.871259
243,134036,1,2,0.000120117,0.349389
244,200453,1,2,0.000185233,0.299442
245,299781,1,2,0.000366672,0.157365
246,448328,1,2,0.000425684,0.1713
247,670482,1,2,0.000631748,0.149986
248,1002718,1,2,0.000870716,0.134028
249,1499582,1,2,0.00118024,0.158652
250,2242652,1,2,0.00160928,0.172
251,3353926,1,2,0.00224555,0.167842
252,5015856,1,2,0.00301769,0.173189
253,7501302,1,2,0.00398266,0.0911958
254,11218332,1,2,0.00583986,0.0864105
255,16777216,1,2,0.00826172,0.089296
448,64,1,4,5.3049e-06,1.71471
449,96,1,4,3.0858e-06,0.786352
450,143,1,4,6.60425e-06,1.70134
451,214,1,4,4.54365e-06,1.09843
452,320,1,4,8.29815e-06,1.51757
453,479,1,4,3.37632e-05,3.06829
454,716,1,4,2.99903e-05,3.01632
455,1071,1,4,7.8543e-06,0.801226
456,1601,1,4,5.90816e-05,2.16219
457,2395,1,4,6.8523e-05,2.89732
458,3582,1,4,1.10396e-05,0.70301
459,5357,1,4,1.53332e-05,1.38134
460,8011,1,4,1.54178e-05,0.71656
461,11980,1,4,4.38847e-05,2.49342
462,17917,1,4,3.21468e-05,1.67085
463,26795,1,4,3.02576e-05,0.492793
464,40072,1,4,6.87899e-05,1.9954
465,59929,1,4,9.38561e-05,1.42578
466,89625,1,4,0.000206089,0.165514
467,134036,1,4,0.000334444,0.336492
468,200453,1,4,0.000524479,0.129087
469,299781,1,4,0.000545122,0.234239
470,448328,1,4,0.000630035,0.231206
471,670482,1,4,0.00099561,0.1118
472,1002718,1,4,0.00134802,0.0732498
473,1499582,1,4,0.00180733,0.0935286
474,2242652,1,4,0.0024731,0.110628
475,3353926,1,4,0.00334069,0.110823
476,5015856,1,4,0.00459482,0.121752
477,7501302,1,4,0.0062113,0.0935466
478,11218332,1,4,0.00907288,0.0960885
479,16777216,1,4,0.012632,0.0594127
672,64,1,8,5.56245e-06,1.21881
673,96,1,8,3.58605e-05,3.14607
674,143,1,8,3.58445e-05,2.54538
675,214,1,8,3.3721e-05,2.63651
676,320,1,8,4.10136e-05,2.27173
677,479,1,8,6.14704e-05,2.24462
678,716,1,8,3.58375e-05,2.69101
679,1071,1,8,1.98059e-05,1.17945
680,1601,1,8,1.14587e-05,0.881756
681,2395,1,8,3.89676e-05,2.61148
682,3582,1,8,4.7084e-05,2.14675
683,5357,1,8,6.8869e-05,1.9849
684,8011,1,8,2.26263e-05,0.577239
685,11980,1,8,6.74277e-05,1.74857
686,17917,1,8,6.02069e-05,1.69983
687,26795,1,8,7.4812e-05,0.895835
688,40072,1,8,8.61656e-05,0.94594
689,59929,1,8,8.60804e-05,0.618762
690,89625,1,8,0.000344112,0.195032
691,134036,1,8,0.000487492,0.175612
692,200453,1,8,0.000682671,0.1771
693,299781,1,8,0.000910401,0.160944
694,448328,1,8,0.00127773,0.124135
695,670482,1,8,0.00126161,0.121493
696,1002718,1,8,0.00171225,0.149472
697,1499582,1,8,0.00234074,0.125739
698,2242652,1,8,0.00338669,0.114896
699,3353926,1,8,0.00446201,0.0743838
700,5015856,1,8,0.00945146,0.0388838
701,7501302,1,8,0.00828795,0.0517298
702,11218332,1,8,0.0118376,0.105987
703,16777216,1,8,0.0233804,0.0880534
896,64,1,16,9.3111e-06,0.840845
897,96,1,16,8.43675e-06,0.393036
898,143,1,16,1.38461e-05,0.397983
899,214,1,16,1.60145e-05,0.683703
900,320,1,16,2.22558e-05,1.86463
901,479,1,16,1.85548e-05,0.964808
902,716,1,16,2.28172e-05,0.857446
903,1071,1,16,6.14782e-05,2.06625
904,1601,1,16,2.72825e-05,1.00762
905,2395,1,16,2.37349e-05,1.09327
906,3582,1,16,2.83366e-05,1.08943
907,5357,1,16,5.10813e-05,0.57651
908,8011,1,16,4.92049e-05,0.683514
909,11980,1,16,5.44194e-05,0.601328
910,17917,1,16,7.23343e-05,0.6634
911,26795,1,16,9.01951e-05,0.824149
912,40072,1,16,9.71748e-05,0.665097
913,59929,1,16,0.000123151,0.97726
914,89625,1,16,0.000283821,0.657291
915,134036,1,16,0.000525687,0.132446
916,200453,1,16,0.000687646,0.139959
917,299781,1,16,0.00104232,0.0774956
918,448328,1,16,0.00148007,0.096602
919,670482,1,16,0.00228096,0.078603
920,1002718,1,16,0.00309724,0.0812869
921,1499582,1,16,0.00276725,0.0847092
922,2242652,1,16,0.0039882,0.096805
923,3353926,1,16,0.00541573,0.0945247
924,5015856,1,16,0.00849784,0.0802395
925,7501302,1,16,0.0129347,0.0646259
926,11218332,1,16,0.0194472,0.0505101
927,16777216,1,16,0.0278089,0.0425576
1120,64,1,32,1.16596e-05,0.317058
1121,96,1,32,1.50348e-05,0.785529
1122,143,1,32,3.7471e-05,0.906478
1123,214,1,32,2.02611e-05,0.779921
1124,320,1,32,1.83373e-05,0.719834
1125,479,1,32,2.37174e-05,1.23123
1126,716,1,32,2.90178e-05,1.67412
1127,1071,1,32,2.54799e-05,1.55496
1128,1601,1,32,2.92509e-05,0.634814
1129,2395,1,32,2.54124e-05,1.24129
1130,3582,1,32,3.12204e-05,0.674294
1131,5357,1,32,5.66958e-05,0.830981
1132,8011,1,32,8.18008e-05,1.34239
1133,11980,1,32,7.46091e-05,0.870065
1134,17917,1,32,6.99392e-05,0.60247
1135,26795,1,32,9.73098e-05,0.787772
1136,40072,1,32,0.000111617,0.665749
1137,59929,1,32,0.000144039,0.610089
1138,89625,1,32,0.000636427,0.157444
1139,134036,1,32,0.000700874,0.136461
1140,200453,1,32,0.00093605,0.189443
1141,299781,1,32,0.00110255,0.132382
1142,448328,1,32,0.00147215,0.167532
1143,670482,1,32,0.00232342,0.131528
1144,1002718,1,32,0.00318825,0.186558
1145,1499582,1,32,0.00414299,0.255172
1146,2242652,1,32,0.00500377,0.0660898
1147,3353926,1,32,0.0067865,0.0497343
1148,5015856,1,32,0.00887644,0.0357242
1149,7501302,1,32,0.0134964,0.0441804
1150,11218332,1,32,0.0201862,0.0584065
1151,16777216,1,32,0.0309872,0.0425762
1344,64,1,64,1.1433e-05,0.31222
1345,96,1,64,1.08977e-05,0.275758
1346,143,1,64,1.7695e-05,0.477224
1347,214,1,64,1.61769e-05,0.177522
1348,320,1,64,1.76106e-05,0.260042
1349,479,1,64,4.02872e-05,2.16769
1350,716,1,64,2.26525e-05,0.413809
1351,1071,1,64,2.07336e-05,0.165177
1352,1601,1,64,2.22079e-05,0.444316
1353,2395,1,64,2.57019e-05,0.30172
1354,3582,1,64,2.65774e-05,0.155572
1355,5357,1,64,3.65059e-05,0.285483
1356,8011,1,64,8.38899e-05,0.928999
1357,11980,1,64,8.08396e-05,0.575765
1358,17917,1,64,0.000120964,1.35268
1359,26795,1,64,0.000132871,0.855955
1360,40072,1,64,0.00016938,1.10132
1361,59929,1,64,0.000206354,0.614713
1362,89625,1,64,0.000815807,0.157778
1363,134036,1,64,0.000900129,0.187353
1364,200453,1,64,0.000936181,0.153814
1365,299781,1,64,0.00137351,0.274742
1366,448328,1,64,0.00168428,0.187574
1367,670482,1,64,0.00205607,0.382271
1368,1002718,1,64,0.00317906,0.330204
1369,1499582,1,64,0.00460992,0.160376
1370,2242652,1,64,0.00660884,0.139646
1371,3353926,1,64,0.00769155,0.144957
1372,5015856,1,64,0.0107937,0.15619
1373,7501302,1,64,0.0175703,0.0831271
1374,11218332,1,64,0.0222654,0.140565
1375,16777216,1,64,0.0346888,0.144946
32,64,2,1,1.31855e-05,0.511898
33,96,2,1,1.51565e-05,0.450674
34,143,2,1,2.26526e-05,0.781896
35,214,2,1,1.7469e-05,0.490497
36,320,2,1,1.42085e-05,0.112205
37,479,2,1,1.82043e-05,0.815251
38,716,2,1,1.45585e-05,0.103348
39,1071,2,1,1.75743e-05,0.578965
40,1601,2,1,2.05207e-05,0.704321
41,2395,2,1,2.10452e-05,0.461474
42,3582,2,1,2.63467e-05,0.815899
43,5357,2,1,5.63792e-05,0.63585
44,8011,2,1,3.57345e-05,0.336179
45,11980,2,1,3.95504e-05,0.447081
46,17917,2,1,3.42134e-05,0.478525
47,26795,2,1,5.74447e-05,0.495165
48,40072,2,1,6.3799e-05,0.564465
49,59929,2,1,9.37445e-05,0.419995
50,89625,2,1,0.000115651,0.379379
51,134036,2,1,0.000263182,0.576076
52,200453,2,1,0.000296725,0.420263
53,299781,2,1,0.000328413,0.456681
54,448328,2,1,0.000427993,0.351689
55,670482,2,1,0.000490506,0.399181
56,1002718,2,1,0.000774235,0.249054
57,1499582,2,1,0.000986884,0.280005
58,2242652,2,1,0.00114269,0.279395
59,3353926,2,1,0.00149844,0.356711
60,5015856,2,1,0.00186929,0.21958
61,7501302,2,1,0.00269599,0.283219
62,11218332,2,1,0.00356231,0.222648
63,16777216,2,1,0.00470761,0.207953
256,64,2,2,2.00972e-05,0.332771
257,96,2,2,2.08235e-05,0.302966
258,143,2,2,2.43053e-05,0.499644
259,214,2,2,6.11399e-05,1.71419
260,320,2,2,2.15235e-05,0.233147
261,479,2,2,2.57496e-05,0.42994
262,716,2,2,3.02185e-05,0.420773
263,1071,2,2,2.64644e-05,0.372326
264,1601,2,2,2.63235e-05,0.392869
265,2395,2,2,2.40058e-05,0.203221
266,3582,2,2,7.59212e-05,1.53716
267,5357,2,2,5.19659e-05,0.435629
268,8011,2,2,3.53894e-05,0.228848
269,11980,2,2,7.31509e-05,1.54307
270,17917,2,2,7.29704e-05,0.706459
271,26795,2,2,8.8494e-05,0.609727
272,40072,2,2,0.000103366,0.441105
273,59929,2,2,0.000153389,0.805488
274,89625,2,2,0.000221152,0.504648
275,134036,2,2,0.000390992,0.216717
276,200453,2,2,0.000491157,0.161205
277,299781,2,2,0.000698746,0.141152
278,448328,2,2,0.000940974,0.12263
279,670482,2,2,0.00110057,0.106782
280,1002718,2,2,0.0014497,0.128097
281,1499582,2,2,0.00181091,0.213514
282,2242652,2,2,0.00234171,0.172638
283,3353926,2,2,0.00306787,0.145002
284,5015856,2,2,0.00412679,0.139556
285,7501302,2,2,0.00562892,0.11729
286,11218332,2,2,0.00801898,0.15291
287,16777216,2,2,0.0126203,0.120228
480,64,2,4,7.58231e-05,1.87196
481,96,2,4,8.69568e-05,1.84561
482,143,2,4,2.5752e-05,0.401399
483,214,2,4,2.47098e-05,0.283772
484,320,2,4,2.49775e-05,0.323003
485,479,2,4,5.50435e-05,1.90041
486,716,2,4,5.80264e-05,2.01952
487,1071,2,4,2.61556e-05,0.295676
488,1601,2,4,6.03984e-05,1.66265
489,2395,2,4,3.99973e-05,0.580257
490,3582,2,4,3.35938e-05,0.46771
491,5357,2,4,9.52267e-05,2.15167
492,8011,2,4,0.000102253,1.32653
493,11980,2,4,8.314e-05,0.424808
494,17917,2,4,0.000127121,1.39193
495,26795,2,4,0.000144356,1.01308
496,40072,2,4,0.000135732,1.14324
497,59929,2,4,0.000153679,0.463738
498,89625,2,4,0.000317306,0.388638
499,134036,2,4,0.000438499,0.416651
500,200453,2,4,0.000522141,0.152942
501,299781,2,4,0.000723163,0.127051
502,448328,2,4,0.000944171,0.167262
503,670482,2,4,0.00155768,0.116832
504,1002718,2,4,0.00200245,0.16749
505,1499582,2,4,0.00243958,0.115725
506,2242652,2,4,0.00353707,0.123844
507,3353926,2,4,0.0043417,0.169878
508,5015856,2,4,0.00696252,0.0570099
509,7501302,2,4,0.00878926,0.179087
510,11218332,2,4,0.0135119,0.086101
511,16777216,2,4,0.0194688,0.0886623
704,64,2,8,3.05854e-05,0.468069
705,96,2,8,2.2026e-05,0.43916
706,143,2,8,2.78033e-05,0.287584
707,214,2,8,3.24369e-05,0.32982
708,320,2,8,3.18087e-05,0.365226
709,479,2,8,3.345e-05,0.389108
710,716,2,8,2.96279e-05,0.397774
711,1071,2,8,9.30188e-05,1.58415
712,1601,2,8,6.9244e-05,1.68078
713,2395,2,8,4.5862e-05,0.371591
714,3582,2,8,5.72589e-05,0.297965
715,5357,2,8,6.06746e-05,0.25378
716,8011,2,8,8.01478e-05,0.292588
717,11980,2,8,0.000103401,1.20618
718,17917,2,8,0.00012387,0.918051
719,26795,2,8,0.000156841,0.924003
720,40072,2,8,0.000178339,1.13839
721,59929,2,8,0.000193825,0.663881
722,89625,2,8,0.00038828,0.508003
723,134036,2,8,0.000513484,0.337271
724,200453,2,8,0.000572159,0.346253
725,299781,2,8,0.000859657,0.171863
726,448328,2,8,0.00106404,0.103342
727,670482,2,8,0.00149652,0.0955725
728,1002718,2,8,0.00205443,0.121361
729,1499582,2,8,0.002791,0.0927124
730,2242652,2,8,0.00363888,0.120673
731,3353926,2,8,0.0048809,0.173281
732,5015856,2,8,0.00708934,0.156176
733,7501302,2,8,0.00921297,0.122672
734,11218332,2,8,0.0149063,0.148734
735,16777216,2,8,0.0214742,0.11603
928,64,2,16,2.34543e-05,0.359451
929,96,2,16,2.91394e-05,0.530857
930,143,2,16,3.16512e-05,0.380537
931,214,2,16,8.3014e-05,1.52793
932,320,2,16,3.7192e-05,0.45015
933,479,2,16,6.36823e-05,1.47264
934,716,2,16,4.1758e-05,1.01505
935,1071,2,16,3.44964e-05,0.400913
936,1601,2,16,3.12709e-05,0.320898
937,2395,2,16,3.74429e-05,0.338497
938,3582,2,16,4.13741e-05,0.290923
939,5357,2,16,9.68288e-05,1.25349
940,8011,2,16,0.000115,1.05124
941,11980,2,16,0.000116128,0.492511
942,17917,2,16,0.000126121,0.426503
943,26795,2,16,0.000170724,0.796303
944,40072,2,16,0.000176547,0.867248
945,59929,2,16,0.000208505,0.587137
946,89625,2,16,0.000359237,0.425939
947,134036,2,16,0.000479672,0.231345
948,200453,2,16,0.000607312,0.179161
949,299781,2,16,0.000889036,0.171481
950,448328,2,16,0.00115169,0.186499
951,670482,2,16,0.00163258,0.148457
952,1002718,2,16,0.00215537,0.106558
953,1499582,2,16,0.00305738,0.193826
954,2242652,2,16,0.00433644,0.15198
955,3353926,2,16,0.00595681,0.128197
956,5015856,2,16,0.00822368,0.156851
957,7501302,2,16,0.0101095,0.134505
958,11218332,2,16,0.0165479,0.131783
959,16777216,2,16,0.0237545,0.123517
1152,64,2,32,3.16163e-05,0.421239
1153,96,2,32,3.56432e-05,0.157262
1154,143,2,32,3.30176e-05,0.246918
1155,214,2,32,5.3375e-05,1.45024
1156,320,2,32,5.86608e-05,1.56155
1157,479,2,32,5.37951e-05,1.32668
1158,716,2,32,5.46621e-05,0.912192
1159,1071,2,32,4.89383e-05,0.758937
1160,1601,2,32,4.513e-05,0.318752
1161,2395,2,32,5.00713e-05,0.263614
1162,3582,2,32,6.53369e-05,0.254506
1163,5357,2,32,9.3486e-05,0.515269
1164,8011,2,32,0.000109934,1.024
1165,11980,2,32,0.000100033,0.518531
1166,17917,2,32,0.000116808,0.597875
1167,26795,2,32,0.000156908,0.887276
1168,40072,2,32,0.000157336,0.473035
1169,59929,2,32,0.000175036,0.448435
1170,89625,2,32,0.000366274,0.280918
1171,134036,2,32,0.000468901,0.183341
1172,200453,2,32,0.000613365,0.198805
1173,299781,2,32,0.000931757,0.134469
1174,448328,2,32,0.00123815,0.13401
1175,670482,2,32,0.00175715,0.128232
1176,1002718,2,32,0.00566447,0.103984
1177,1499582,2,32,0.00755697,0.111552
1178,2242652,2,32,0.0104702,0.0919209
1179,3353926,2,32,0.0137554,0.118935
1180,5015856,2,32,0.0187368,0.109516
1181,7501302,2,32,0.0262873,0.101061
1182,11218332,2,32,0.0380897,0.0660112
1183,16777216,2,32,0.0566673,0.0338828
1376,64,2,64,3.5056e-05,0.201837
1377,96,2,64,4.50832e-05,0.681939
1378,143,2,64,3.93488e-05,0.508961
1379,214,2,64,3.99169e-05,0.290434
1380,320,2,64,4.23595e-05,0.304817
1381,479,2,64,4.49916e-05,0.379108
1382,716,2,64,4.44432e-05,0.29942
1383,1071,2,64,5.07925e-05,0.425725
1384,1601,2,64,4.75547e-05,0.29099
1385,2395,2,64,5.00612e-05,0.28435
1386,3582,2,64,5.52517e-05,0.251711
1387,5357,2,64,8.22177e-05,0.278205
1388,8011,2,64,0.000134236,1.01991
1389,11980,2,64,0.000118322,0.356161
1390,17917,2,64,0.000228613,0.728423
1391,26795,2,64,0.000199138,0.60844
1392,40072,2,64,0.000210962,0.530345
1393,59929,2,64,0.000248146,0.559031
1394,89625,2,64,0.000404617,0.423012
1395,134036,2,64,0.000586875,0.19445
1396,200453,2,64,0.00076063,0.195239
1397,299781,2,64,0.00111138,0.124686
1398,448328,2,64,0.00393763,0.0844111
1399,670482,2,64,0.00449534,0.119336
1400,1002718,2,64,0.00596621,0.128614
1401,1499582,2,64,0.00800606,0.168847
1402,2242652,2,64,0.0107454,0.193622
1403,3353926,2,64,0.0158713,0.217847
1404,5015856,2,64,0.020711,0.100228
1405,7501302,2,64,0.0279894,0.0727069
1406,11218332,2,64,0.0404442,0.0662404
1407,16777216,2,64,0.0676415,0.105315
64,64,4,1,2.44938e-05,0.539379
65,96,4,1,2.71854e-05,0.402583
66,143,4,1,3.19381e-05,0.771428
67,214,4,1,4.07813e-05,0.653039
68,320,4,1,2.63785e-05,0.333182
69,479,4,1,3.39485e-05,0.549582
70,716,4,1,3.59281e-05,0.695906
